video_id,t_start,t_end,score
21_25,1004.59,1021.79,0.9967
21_25,681.18,693.44,0.9955
21_25,650.3,666.44,0.9954
21_25,876.4,889.74,0.9949
21_25,1025.03,1038.08,0.9948
21_25,745.34,754.52,0.9947
21_25,1038.51,1043.56,0.9925
21_25,634.72,645.29,0.9918
21_25,896.8,974.68,0.9912
21_25,797.06,874.17,0.9887
21_25,976.87,1001.93,0.9718
21_25,1004.59,1021.8,0.1349
21_25,650.3,666.43,0.1342
21_25,1025.01,1038.09,0.1339
21_25,1048.67,1057.3,0.1337
21_25,745.34,754.53,0.1334
21_25,967.78,973.51,0.0199
21_25,1049.41,1086.58,0.0125
21_25,1038.7,1050.06,0.0088
21_25,671.64,694.62,0.0073
21_25,805.24,816.07,0.0073
21_25,848.25,859.33,0.0056
21_25,1141.85,1147.21,0.0041
21_25,1002.29,1005.1,0.0041
21_25,697.15,740.11,0.004
21_25,921.8,946.78,0.0037
21_25,702.96,713.64,0.0034
21_25,676.39,682.23,0.003
21_25,872.92,878.58,0.003
21_25,918.6,921.44,0.0025
21_25,792.26,803.69,0.0025
21_25,1157.31,1163.38,0.0023
21_25,1017.74,1023.86,0.0023
21_25,735.2,745.54,0.0022
21_25,965.29,968.4,0.0022
21_25,781.38,786.59,0.0022
21_25,685.08,691.29,0.0021
21_25,812.87,833.32,0.0021
21_25,757.45,760.39,0.0021
21_25,895.55,897.72,0.0019
21_25,857.33,876.64,0.0019
21_25,712.97,716.04,0.0018
21_25,1113.94,1116.46,0.0018
21_25,1037.73,1043.3,0.0018
21_25,754.17,765.31,0.0017
21_25,850.86,853.91,0.0017
21_25,1067.84,1089.84,0.0016
21_25,905.78,911.71,0.0016
21_25,956.39,967.66,0.0016
21_25,765.85,787.58,0.0014
21_25,691.42,697.44,0.0014
21_25,1056.47,1064.97,0.0014
21_25,793.81,830.16,0.0014
21_25,957.59,960.42,0.0014
21_25,665.76,672.0,0.0013
21_25,1128.82,1134.63,0.0012
21_25,878.4,881.57,0.0012
21_25,1021.81,1037.79,0.0012
21_25,625.59,646.36,0.0012
21_25,717.67,720.16,0.0012
21_25,660.33,666.51,0.0012
21_25,818.05,821.14,0.0011
21_25,763.1,768.96,0.0011
21_25,770.66,776.03,0.0011
21_25,900.73,904.08,0.001
4_44,689.08,698.66,0.9985
4_44,885.92,903.18,0.9974
4_44,915.34,920.19,0.9952
4_44,748.89,850.59,0.9952
4_44,926.72,929.29,0.995
4_44,933.0,936.64,0.9939
4_44,743.88,746.82,0.9934
4_44,672.07,684.63,0.9927
4_44,733.28,735.3,0.9884
4_44,857.67,859.82,0.9874
4_44,698.27,704.77,0.9864
4_44,625.38,630.4,0.9854
4_44,664.62,668.53,0.982
4_44,630.4,632.67,0.9739
4_44,710.54,718.76,0.9692
4_44,644.22,652.32,0.9639
4_44,915.34,920.19,0.1349
4_44,933.0,936.64,0.1338
4_44,698.27,704.76,0.1334
4_44,625.39,630.4,0.1318
4_44,885.91,903.18,0.1306
4_44,743.88,746.82,0.13
4_44,617.08,622.56,0.0189
4_44,933.0,936.64,0.018
4_44,807.13,809.79,0.0152
4_44,911.46,915.67,0.0147
4_44,683.81,689.84,0.0126
4_44,769.68,791.47,0.012
4_44,817.64,839.59,0.011
4_44,856.72,867.26,0.0073
4_44,824.01,829.67,0.0072
4_44,902.98,922.38,0.0065
4_44,693.7,699.18,0.0062
4_44,1119.02,1124.74,0.0058
4_44,1084.37,1089.86,0.0057
4_44,843.44,863.73,0.0056
4_44,673.56,676.66,0.0052
4_44,620.34,625.59,0.0048
4_44,668.5,688.01,0.0047
4_44,928.95,931.59,0.0047
4_44,1108.19,1113.36,0.0045
4_44,651.38,662.99,0.004
4_44,707.85,734.94,0.0038
4_44,959.07,1001.56,0.0034
4_44,1121.91,1131.39,0.0031
4_44,815.3,820.57,0.003
4_44,632.51,634.74,0.0028
4_44,1150.74,1157.11,0.0028
4_44,707.57,713.0,0.0027
4_44,713.8,716.66,0.0024
4_44,928.4,933.37,0.0024
4_44,763.41,766.25,0.0023
4_44,795.09,797.46,0.0023
4_44,652.24,655.37,0.0023
4_44,1022.48,1027.99,0.0022
4_44,750.96,753.99,0.0022
4_44,644.39,647.32,0.0022
4_44,678.25,683.32,0.0021
4_44,787.7,790.79,0.002
4_44,663.04,665.65,0.002
4_44,880.45,882.93,0.002
4_44,980.75,983.83,0.002
4_44,1114.61,1125.68,0.0018
4_44,689.65,694.72,0.0018
4_44,1043.02,1063.47,0.0018
4_44,618.44,621.07,0.0017
4_44,1109.93,1113.06,0.0016
4_44,1062.67,1068.18,0.0016
4_44,1070.89,1111.71,0.0016
4_44,639.22,721.76,0.0016
4_44,884.46,955.24,0.0016
4_44,761.41,763.89,0.0015
4_44,883.47,888.82,0.0015
4_44,800.5,811.97,0.0015
4_44,959.27,965.2,0.0015
4_44,951.73,957.29,0.0014
4_44,1082.25,1085.32,0.0014
4_44,635.27,645.13,0.0014
4_44,746.53,749.01,0.0014
4_44,967.58,970.3,0.0013
4_44,927.08,929.6,0.0013
4_44,859.53,862.26,0.0012
4_44,738.59,743.56,0.0012
4_44,749.54,760.4,0.0012
4_44,676.28,679.32,0.0012
4_44,869.71,875.61,0.0011
4_44,987.93,993.68,0.0011
4_44,627.26,630.18,0.0011
4_44,936.17,949.17,0.0011
4_44,804.48,807.04,0.0011
4_44,1053.79,1056.9,0.0011
4_44,1019.42,1022.25,0.001
4_44,1118.21,1123.92,0.001
4_44,851.5,857.17,0.001
4_44,1153.71,1159.2,0.001
15_18,942.61,1025.26,0.997
15_18,779.12,807.01,0.996
15_18,1027.09,1050.78,0.9958
15_18,1155.05,1171.42,0.9938
15_18,808.29,847.71,0.9936
15_18,1183.21,1228.8,0.9934
15_18,1052.54,1073.84,0.9919
15_18,1074.15,1090.32,0.9916
15_18,848.07,933.78,0.9907
15_18,1175.22,1179.64,0.9895
15_18,614.72,777.62,0.9877
15_18,1027.1,1050.77,0.1349
15_18,942.6,1025.32,0.1347
15_18,1074.15,1090.32,0.1339
15_18,1155.05,1171.42,0.1324
15_18,1093.29,1111.65,0.0168
15_18,847.67,859.31,0.0129
15_18,1136.66,1156.48,0.0096
15_18,752.28,777.44,0.0058
15_18,1165.24,1171.14,0.005
15_18,1096.25,1117.99,0.0036
15_18,847.23,870.49,0.0034
15_18,1116.3,1127.5,0.0031
15_18,1184.32,1195.31,0.003
15_18,809.15,836.8,0.0027
15_18,774.33,777.46,0.0024
15_18,1141.2,1155.19,0.0021
15_18,1004.96,1025.37,0.0021
15_18,1173.29,1182.07,0.0021
15_18,879.78,931.52,0.002
15_18,1179.08,1228.8,0.002
15_18,807.85,818.58,0.0019
15_18,952.79,976.07,0.0017
15_18,1156.03,1165.84,0.0016
15_18,608.42,730.58,0.0014
15_18,779.69,784.46,0.0013
15_18,758.18,777.66,0.0012
15_18,1140.58,1142.94,0.0012
15_18,780.23,810.23,0.0012
15_18,1073.37,1085.54,0.0011
15_18,1089.81,1092.48,0.0011
15_18,1175.82,1178.36,0.0011
15_18,660.93,687.14,0.0011
15_18,950.21,997.48,0.001
12_48,650.27,658.99,0.9996
12_48,621.77,624.04,0.9992
12_48,677.01,680.45,0.9984
12_48,632.43,638.67,0.9953
12_48,664.6,667.99,0.9938
12_48,619.27,620.7,0.9885
12_48,699.11,701.38,0.9834
12_48,687.38,688.69,0.9754
12_48,714.65,772.01,0.9673
12_48,677.01,680.45,0.135
12_48,664.6,667.99,0.1334
12_48,619.27,620.7,0.1327
12_48,714.6,771.96,0.1305
12_48,644.4,650.39,0.0361
12_48,677.01,680.45,0.0182
12_48,714.62,771.98,0.0176
12_48,664.6,668.0,0.0172
12_48,817.22,837.02,0.0105
12_48,657.85,668.67,0.0104
12_48,877.74,888.26,0.0073
12_48,701.43,703.6,0.0069
12_48,692.36,698.72,0.0066
12_48,708.88,719.75,0.0064
12_48,679.28,690.17,0.0052
12_48,651.89,658.15,0.0051
12_48,754.83,757.76,0.0044
12_48,647.18,717.94,0.0043
12_48,829.54,834.65,0.0041
12_48,843.08,854.4,0.0036
12_48,888.39,899.46,0.0036
12_48,820.42,823.1,0.0036
12_48,866.36,872.56,0.0035
12_48,620.7,626.99,0.0029
12_48,658.57,664.71,0.0024
12_48,772.63,813.53,0.0023
12_48,624.48,627.51,0.0022
12_48,914.16,917.13,0.0022
12_48,813.88,820.27,0.0021
12_48,771.86,782.21,0.0021
12_48,761.64,774.62,0.002
12_48,744.31,765.52,0.0018
12_48,904.32,910.88,0.0017
12_48,683.72,706.88,0.0016
12_48,709.33,715.92,0.0016
12_48,661.51,664.45,0.0015
12_48,616.04,619.22,0.0015
12_48,670.24,675.96,0.0014
12_48,896.58,899.66,0.0013
12_48,737.21,743.04,0.0013
12_48,638.17,650.84,0.0013
12_48,587.29,640.65,0.0013
12_48,799.6,802.56,0.0012
12_48,790.53,800.85,0.0011
12_48,774.83,777.31,0.0011
12_48,674.2,677.1,0.0011
12_48,827.28,830.26,0.001
1_43,646.92,674.11,0.9999
1_43,702.24,725.42,0.9995
1_43,745.81,783.6,0.9993
1_43,620.85,645.55,0.9972
1_43,793.45,820.93,0.99
1_43,727.31,742.26,0.9861
1_43,678.21,689.36,0.9848
1_43,689.62,701.53,0.9813
1_43,842.75,846.72,0.9737
1_43,827.83,842.71,0.9707
1_43,788.7,809.38,0.5921
1_43,620.83,645.56,0.1354
1_43,745.76,783.58,0.1351
1_43,702.23,725.42,0.1345
1_43,646.91,674.11,0.1341
1_43,678.22,689.36,0.132
1_43,793.45,820.95,0.0821
1_43,970.91,976.86,0.0299
1_43,646.96,674.18,0.0185
1_43,702.2,725.4,0.0183
1_43,793.44,820.92,0.011
1_43,720.25,795.24,0.0069
1_43,726.51,747.72,0.0056
1_43,659.59,672.09,0.0053
1_43,892.03,894.59,0.0041
1_43,992.05,995.21,0.0036
1_43,883.2,895.54,0.0031
1_43,862.78,885.43,0.0025
1_43,689.86,695.31,0.0023
1_43,636.15,641.63,0.0021
1_43,712.88,724.47,0.002
1_43,746.22,766.67,0.002
1_43,625.61,637.8,0.0019
1_43,872.67,875.49,0.0019
1_43,694.93,700.42,0.0018
1_43,849.86,852.42,0.0017
1_43,986.56,997.79,0.0017
1_43,780.28,785.81,0.0016
1_43,823.54,842.6,0.0016
1_43,931.47,937.69,0.0015
1_43,661.11,734.94,0.0015
1_43,831.9,835.08,0.0013
1_43,918.52,924.24,0.0013
1_43,786.49,791.72,0.0013
1_43,629.44,632.33,0.0013
1_43,614.82,620.16,0.0012
1_43,752.24,774.67,0.0012
1_43,743.61,749.69,0.0012
1_43,835.84,838.87,0.0011
1_43,841.78,847.43,0.0011
16_44,852.71,871.64,1.0
16_44,664.07,709.87,0.999
16_44,1097.78,1188.07,0.9988
16_44,764.92,788.84,0.9981
16_44,745.39,760.46,0.9971
16_44,902.62,949.36,0.9971
16_44,1188.3,1199.52,0.9967
16_44,1096.04,1099.59,0.9965
16_44,959.14,1008.23,0.9955
16_44,952.94,955.9,0.995
16_44,895.29,899.36,0.9942
16_44,872.27,892.9,0.994
16_44,790.94,811.33,0.9899
16_44,616.16,661.16,0.9889
16_44,1011.48,1025.96,0.9858
16_44,711.7,743.88,0.9842
16_44,1035.47,1094.83,0.974
16_44,818.13,851.23,0.9558
16_44,1026.55,1034.82,0.9455
16_44,902.66,949.36,0.1349
16_44,1188.31,1199.51,0.1349
16_44,745.38,760.45,0.1345
16_44,1096.04,1099.59,0.1339
16_44,952.94,955.89,0.1335
16_44,1035.45,1094.79,0.1322
16_44,664.07,709.87,0.1316
16_44,959.16,1008.16,0.1307
16_44,1011.48,1025.96,0.1285
16_44,950.72,958.68,0.0204
16_44,745.39,760.47,0.0181
16_44,1035.34,1094.82,0.0178
16_44,745.73,748.83,0.0157
16_44,761.07,763.53,0.0146
16_44,1012.16,1018.97,0.0097
16_44,1205.99,1211.07,0.0096
16_44,614.31,616.65,0.007
16_44,1116.02,1118.64,0.0069
16_44,829.69,842.71,0.0062
16_44,1018.54,1025.66,0.0062
16_44,1041.78,1047.1,0.006
16_44,843.98,851.71,0.006
16_44,902.49,908.34,0.0058
16_44,881.41,893.25,0.0056
16_44,704.62,709.78,0.0055
16_44,810.43,816.1,0.0052
16_44,763.29,804.91,0.0051
16_44,1007.0,1012.81,0.0047
16_44,663.33,673.96,0.0046
16_44,1099.39,1106.24,0.0046
16_44,871.54,877.44,0.0045
16_44,832.56,835.6,0.0041
16_44,952.31,959.04,0.0041
16_44,954.26,1019.09,0.004
16_44,1096.96,1177.24,0.0039
16_44,1026.44,1029.17,0.0039
16_44,622.24,624.47,0.0034
16_44,922.01,948.19,0.0032
16_44,721.52,743.34,0.0031
16_44,899.76,902.37,0.003
16_44,816.43,821.68,0.0029
16_44,1145.41,1191.05,0.0029
16_44,895.42,899.68,0.0029
16_44,1087.43,1100.7,0.0026
16_44,651.02,653.48,0.0025
16_44,823.72,847.78,0.0023
16_44,1076.0,1087.09,0.0022
16_44,792.13,795.05,0.0022
16_44,1004.71,1006.98,0.0021
16_44,961.4,974.29,0.002
16_44,818.28,828.57,0.0019
16_44,1099.5,1102.19,0.0019
16_44,852.2,858.4,0.0017
16_44,849.67,892.45,0.0015
16_44,837.58,843.87,0.0015
16_44,936.71,950.19,0.0015
16_44,632.32,653.49,0.0014
16_44,1188.2,1205.67,0.0014
16_44,1034.72,1056.6,0.0014
16_44,950.2,953.02,0.0014
16_44,1062.91,1086.58,0.0014
16_44,783.15,788.96,0.0014
16_44,709.62,734.42,0.0013
16_44,710.3,712.61,0.0012
16_44,845.86,851.62,0.0012
16_44,805.4,810.8,0.0011
16_44,1099.83,1150.41,0.0011
16_44,983.19,1006.37,0.0011
16_44,614.36,617.06,0.0011
16_44,955.37,959.9,0.0011
16_44,1095.74,1100.44,0.001
16_44,715.23,718.59,0.001
12_19,632.53,638.95,0.9997
12_19,627.34,632.38,0.9981
12_19,650.36,679.95,0.9975
12_19,799.86,811.73,0.9971
12_19,704.94,711.51,0.9964
12_19,717.65,731.45,0.9956
12_19,687.4,699.46,0.993
12_19,743.51,756.89,0.9877
12_19,765.89,786.27,0.9823
12_19,717.66,731.45,0.1346
12_19,627.33,632.38,0.1338
12_19,743.52,756.9,0.1319
12_19,668.05,671.49,0.0392
12_19,655.8,667.24,0.0212
12_19,657.85,660.47,0.0134
12_19,935.53,946.77,0.0108
12_19,769.99,772.64,0.0095
12_19,906.3,909.05,0.0095
12_19,983.27,988.27,0.0091
12_19,756.4,759.23,0.0084
12_19,663.19,666.11,0.0082
12_19,639.18,644.6,0.0067
12_19,833.18,839.32,0.0064
12_19,735.57,744.8,0.0054
12_19,677.37,688.34,0.0051
12_19,772.28,774.64,0.0051
12_19,799.45,810.16,0.005
12_19,700.46,703.34,0.0048
12_19,776.64,782.5,0.0047
12_19,940.49,943.22,0.0047
12_19,711.47,732.36,0.0043
12_19,665.16,674.76,0.0043
12_19,782.65,785.27,0.0041
12_19,632.43,642.57,0.0035
12_19,790.77,793.35,0.0033
12_19,949.43,955.62,0.0032
12_19,801.63,804.68,0.0032
12_19,897.35,903.05,0.0032
12_19,866.74,877.89,0.0031
12_19,883.51,889.13,0.0028
12_19,937.5,948.14,0.0026
12_19,707.39,710.31,0.0025
12_19,984.1,987.14,0.0024
12_19,679.94,718.39,0.0024
12_19,892.8,895.83,0.0022
12_19,676.88,679.87,0.0021
12_19,768.67,780.16,0.002
12_19,747.93,750.61,0.002
12_19,890.43,893.08,0.002
12_19,875.11,880.56,0.002
12_19,715.43,718.02,0.0019
12_19,617.7,637.72,0.0019
12_19,614.46,616.65,0.0018
12_19,879.2,884.62,0.0018
12_19,756.35,766.54,0.0016
12_19,688.85,691.51,0.0016
12_19,633.54,637.0,0.0015
12_19,697.81,703.78,0.0015
12_19,717.54,720.44,0.0015
12_19,667.8,680.34,0.0015
12_19,935.28,958.73,0.0015
12_19,864.31,866.73,0.0014
12_19,805.31,808.35,0.0014
12_19,912.11,926.3,0.0014
12_19,881.78,902.19,0.0013
12_19,838.69,859.57,0.0012
12_19,973.61,984.72,0.0011
12_19,765.36,770.61,0.0011
12_19,930.97,933.6,0.001
13_14,978.23,990.19,0.9997
13_14,1042.47,1054.51,0.9966
13_14,839.53,942.76,0.9963
13_14,718.28,789.58,0.9956
13_14,1019.01,1024.75,0.9945
13_14,657.73,684.32,0.9939
13_14,818.86,835.61,0.9893
13_14,1028.58,1034.32,0.9887
13_14,635.4,648.07,0.9837
13_14,797.79,801.67,0.9834
13_14,699.63,707.3,0.9644
13_14,804.5,811.67,0.955
13_14,1042.47,1054.49,0.1354
13_14,978.23,990.19,0.1351
13_14,635.41,648.07,0.1334
13_14,657.73,684.35,0.129
13_14,804.49,811.67,0.1283
13_14,734.88,738.13,0.0275
13_14,978.23,990.19,0.0183
13_14,954.18,976.26,0.0164
13_14,799.88,819.59,0.0155
13_14,720.6,725.93,0.0083
13_14,1045.53,1088.84,0.0079
13_14,1031.16,1033.74,0.0076
13_14,964.74,970.09,0.0075
13_14,777.98,783.88,0.0072
13_14,833.05,850.11,0.007
13_14,728.22,731.13,0.0065
13_14,1154.19,1157.12,0.0063
13_14,742.34,748.82,0.0055
13_14,704.86,707.36,0.0055
13_14,788.37,791.3,0.0048
13_14,907.75,914.11,0.0042
13_14,656.59,703.38,0.004
13_14,992.31,1004.85,0.004
13_14,973.2,978.92,0.0039
13_14,1006.58,1009.25,0.0038
13_14,1091.29,1097.68,0.0038
13_14,855.36,876.6,0.0036
13_14,932.2,953.45,0.0036
13_14,902.63,908.41,0.0035
13_14,1134.46,1140.09,0.0032
13_14,728.69,739.18,0.0032
13_14,791.04,793.86,0.0031
13_14,587.25,636.68,0.0029
13_14,1059.31,1062.12,0.0029
13_14,890.0,902.03,0.0029
13_14,705.98,715.25,0.0027
13_14,856.3,945.92,0.0025
13_14,821.91,827.22,0.0024
13_14,740.76,760.94,0.0023
13_14,841.93,863.01,0.0022
13_14,737.7,743.08,0.0022
13_14,694.25,699.09,0.0021
13_14,1030.9,1033.44,0.0019
13_14,1103.51,1125.21,0.0018
13_14,651.09,653.75,0.0018
13_14,622.8,625.45,0.0018
13_14,645.44,648.27,0.0018
13_14,1047.77,1053.28,0.0017
13_14,1056.26,1078.1,0.0016
13_14,990.19,996.09,0.0016
13_14,853.5,859.69,0.0015
13_14,1014.52,1019.97,0.0014
13_14,701.42,706.43,0.0013
13_14,857.98,860.42,0.0013
13_14,690.89,693.58,0.0012
13_14,1086.05,1091.59,0.0012
13_14,758.52,764.96,0.0012
13_14,815.64,818.56,0.0012
13_14,789.94,801.87,0.0012
13_14,866.66,877.88,0.0011
13_14,934.99,946.49,0.0011
13_14,927.13,933.16,0.0011
13_14,1061.43,1063.75,0.0011
13_14,1129.45,1135.78,0.0011
13_14,732.84,770.83,0.0011
13_14,1043.46,1049.77,0.001
13_14,740.55,743.16,0.001
16_35,1204.81,1223.5,0.9983
16_35,648.49,689.27,0.9982
16_35,733.49,813.81,0.9981
16_35,871.36,891.24,0.9972
16_35,1124.93,1163.72,0.9959
16_35,894.63,907.43,0.9932
16_35,921.45,995.22,0.99
16_35,1000.61,1124.48,0.9873
16_35,1168.77,1185.45,0.9871
16_35,619.14,647.8,0.9835
16_35,824.48,832.57,0.9808
16_35,996.86,1000.49,0.9791
16_35,913.84,920.91,0.979
16_35,1187.98,1202.28,0.9781
16_35,995.38,996.47,0.9749
16_35,692.99,722.29,0.9707
16_35,835.62,866.97,0.9693
16_35,1224.38,1228.8,0.9691
16_35,871.35,891.22,0.1359
16_35,648.5,689.24,0.1348
16_35,733.5,813.7,0.1347
16_35,1204.82,1223.51,0.1346
16_35,894.61,907.42,0.1341
16_35,824.49,832.57,0.1315
16_35,619.15,647.78,0.1311
16_35,995.38,996.47,0.131
16_35,996.86,1000.49,0.1283
16_35,841.34,844.06,0.0182
16_35,916.89,954.9,0.0097
16_35,849.74,869.93,0.009
16_35,748.01,771.11,0.0075
16_35,1012.52,1015.21,0.0073
16_35,834.83,846.98,0.0071
16_35,1155.48,1165.81,0.0058
16_35,807.64,813.42,0.0058
16_35,833.02,835.04,0.0052
16_35,1169.88,1176.21,0.005
16_35,1011.87,1017.01,0.0042
16_35,1184.94,1200.7,0.0035
16_35,838.98,844.51,0.0032
16_35,946.19,951.66,0.0032
16_35,1013.07,1127.38,0.0031
16_35,625.93,700.63,0.003
16_35,724.86,734.38,0.0028
16_35,844.44,869.21,0.0025
16_35,710.79,722.49,0.0024
16_35,826.74,832.23,0.0024
16_35,648.37,655.0,0.0023
16_35,814.46,824.26,0.0022
16_35,645.53,648.17,0.0022
16_35,690.93,693.47,0.0021
16_35,890.48,906.29,0.0019
16_35,885.5,891.5,0.0019
16_35,752.86,759.27,0.0019
16_35,833.19,835.72,0.0019
16_35,917.55,920.25,0.0019
16_35,1224.25,1228.8,0.0018
16_35,903.78,906.72,0.0018
16_35,871.43,883.15,0.0017
16_35,690.73,725.66,0.0017
16_35,760.04,812.38,0.0017
16_35,1118.18,1124.1,0.0015
16_35,977.17,995.48,0.0015
16_35,1013.49,1016.28,0.0014
16_35,648.56,672.3,0.0014
16_35,946.31,949.36,0.0014
16_35,823.83,826.46,0.0013
16_35,717.99,724.12,0.0013
16_35,1188.0,1204.78,0.0011
16_35,838.71,841.25,0.0011
16_35,1206.35,1220.56,0.0011
16_35,918.67,944.88,0.0011
16_35,760.1,785.4,0.001
21_47,640.58,658.42,0.9997
21_47,904.65,916.13,0.9996
21_47,916.78,938.45,0.9993
21_47,994.14,1008.53,0.9992
21_47,968.46,988.83,0.9984
21_47,937.82,953.14,0.9974
21_47,713.31,750.9,0.9963
21_47,810.89,851.71,0.9954
21_47,771.73,782.41,0.9928
21_47,671.85,694.1,0.9925
21_47,703.07,714.56,0.9919
21_47,790.39,826.72,0.8266
21_47,761.74,783.47,0.6107
21_47,914.63,939.73,0.2221
21_47,968.47,988.83,0.1354
21_47,994.13,1008.52,0.1349
21_47,937.82,953.14,0.1345
21_47,810.84,851.74,0.1178
21_47,659.78,662.78,0.0357
21_47,833.06,839.1,0.0307
21_47,916.78,938.45,0.0297
21_47,994.13,1008.53,0.0179
21_47,937.82,953.13,0.0174
21_47,620.78,641.38,0.0163
21_47,1007.95,1010.36,0.014
21_47,644.33,650.39,0.0129
21_47,783.02,789.29,0.0092
21_47,614.6,617.42,0.0078
21_47,812.96,815.76,0.0073
21_47,852.37,858.13,0.0065
21_47,865.24,911.06,0.006
21_47,827.56,830.15,0.0059
21_47,641.14,643.39,0.0058
21_47,1027.44,1029.97,0.0055
21_47,986.72,989.6,0.005
21_47,704.22,715.49,0.0047
21_47,1052.65,1133.9,0.0045
21_47,1003.05,1008.55,0.0043
21_47,1008.26,1010.66,0.0041
21_47,714.13,716.35,0.0033
21_47,792.37,794.91,0.0032
21_47,643.16,653.87,0.0031
21_47,1020.96,1045.06,0.003
21_47,956.16,992.5,0.0029
21_47,718.06,724.24,0.0028
21_47,1093.65,1096.0,0.0028
21_47,655.93,675.08,0.0027
21_47,811.67,822.79,0.0023
21_47,715.09,736.96,0.0022
21_47,1095.17,1116.05,0.0021
21_47,981.74,986.92,0.0019
21_47,1157.07,1169.33,0.0019
21_47,1125.96,1144.67,0.0018
21_47,994.13,1008.54,0.0018
21_47,953.71,970.96,0.0018
21_47,855.2,878.05,0.0018
21_47,993.29,996.02,0.0017
21_47,644.28,647.42,0.0016
21_47,896.22,902.36,0.0016
21_47,1141.93,1224.94,0.0015
21_47,876.31,886.59,0.0015
21_47,1011.52,1013.83,0.0015
21_47,764.31,767.45,0.0015
21_47,834.5,854.86,0.0014
21_47,664.2,667.02,0.0013
21_47,974.2,980.16,0.0013
21_47,911.51,914.41,0.0013
21_47,944.22,952.65,0.0013
21_47,771.88,783.54,0.0012
21_47,696.21,699.12,0.0012
21_47,1006.96,1044.09,0.0012
21_47,733.84,745.82,0.0012
21_47,803.85,899.81,0.0012
21_47,931.39,937.54,0.0012
21_47,834.31,836.78,0.001
15_41,717.64,761.17,0.9987
15_41,1074.13,1083.07,0.9985
15_41,1085.67,1105.06,0.9973
15_41,901.03,903.08,0.997
15_41,1006.12,1028.83,0.9963
15_41,872.82,881.24,0.9956
15_41,1176.1,1180.27,0.9955
15_41,788.01,832.19,0.9946
15_41,1107.65,1175.82,0.9921
15_41,765.4,781.88,0.9883
15_41,904.9,932.89,0.9833
15_41,985.04,1003.95,0.981
15_41,615.27,698.94,0.9727
15_41,885.07,900.08,0.9714
15_41,1029.4,1072.33,0.968
15_41,1183.29,1193.89,0.9624
15_41,935.69,979.85,0.9377
15_41,782.56,850.61,0.415
15_41,1074.13,1083.08,0.1352
15_41,1176.1,1180.27,0.1345
15_41,765.39,781.91,0.1341
15_41,1006.1,1028.84,0.1333
15_41,904.88,932.93,0.1332
15_41,717.67,761.16,0.1321
15_41,615.16,698.97,0.1321
15_41,901.03,903.08,0.1313
15_41,1179.66,1184.65,0.0286
15_41,937.13,964.6,0.0245
15_41,717.42,727.66,0.0236
15_41,1176.1,1180.26,0.0179
15_41,904.87,932.9,0.0179
15_41,841.61,850.96,0.0177
15_41,930.78,932.92,0.0177
15_41,1107.98,1126.9,0.0158
15_41,616.01,636.07,0.0132
15_41,784.0,790.17,0.0125
15_41,923.96,934.88,0.011
15_41,948.39,968.88,0.0097
15_41,1180.91,1183.74,0.0094
15_41,1029.83,1042.89,0.0082
15_41,697.47,713.81,0.0069
15_41,1107.9,1110.06,0.0064
15_41,673.97,699.65,0.0062
15_41,634.91,640.57,0.0061
15_41,1184.21,1194.28,0.0058
15_41,931.1,934.31,0.0058
15_41,936.19,948.47,0.0058
15_41,778.58,781.76,0.0057
15_41,758.71,761.27,0.0053
15_41,885.79,902.8,0.005
15_41,925.57,932.03,0.0047
15_41,880.42,882.96,0.0046
15_41,1046.29,1052.5,0.0044
15_41,782.73,792.58,0.004
15_41,1080.79,1083.31,0.004
15_41,856.35,900.3,0.0037
15_41,790.82,839.36,0.0037
15_41,970.37,982.14,0.0036
15_41,1125.63,1129.19,0.0035
15_41,1180.13,1185.58,0.0034
15_41,712.76,774.53,0.0034
15_41,839.18,850.61,0.0033
15_41,1146.82,1175.23,0.0032
15_41,852.46,855.41,0.0032
15_41,701.89,704.17,0.003
15_41,928.54,931.35,0.003
15_41,1031.7,1056.82,0.0029
15_41,762.04,780.13,0.0028
15_41,1060.44,1063.33,0.0027
15_41,946.22,952.54,0.0026
15_41,907.49,914.48,0.0025
15_41,985.29,1031.19,0.0024
15_41,887.57,893.94,0.0024
15_41,1103.57,1106.58,0.0022
15_41,1182.43,1184.76,0.0022
15_41,728.25,733.42,0.0021
15_41,701.73,706.8,0.002
15_41,907.17,941.89,0.002
15_41,850.93,853.4,0.0019
15_41,1180.06,1182.71,0.0019
15_41,725.25,751.04,0.0019
15_41,1014.41,1017.38,0.0018
15_41,936.32,959.86,0.0018
15_41,1146.17,1157.51,0.0018
15_41,1110.53,1147.78,0.0017
15_41,760.09,762.91,0.0017
15_41,668.68,708.29,0.0016
15_41,725.74,728.1,0.0016
15_41,873.08,882.66,0.0016
15_41,882.35,885.29,0.0015
15_41,713.49,719.77,0.0014
15_41,614.76,619.16,0.0014
15_41,634.17,637.02,0.0014
15_41,771.69,774.64,0.0014
15_41,929.52,935.11,0.0014
15_41,803.1,849.35,0.0014
15_41,1052.74,1064.0,0.0014
15_41,622.55,649.28,0.0013
15_41,1172.95,1192.19,0.0013
15_41,991.21,1004.03,0.0012
15_41,635.55,693.78,0.0011
15_41,1029.92,1040.2,0.0011
15_41,825.61,832.26,0.0011
15_41,716.38,726.77,0.0011
15_41,859.11,882.07,0.0011
15_41,949.61,952.27,0.0011
15_41,780.52,789.81,0.0011
15_41,1091.45,1105.0,0.0011
15_41,707.1,713.85,0.0011
