video_id,t_start,t_end,score
28_42,1113.15,1126.83,0.001
27_49,735.79,827.94,0.9992
27_49,718.91,736.6,0.9978
27_49,637.93,647.88,0.9917
27_49,680.44,703.56,0.9895
27_49,852.42,858.31,0.9892
27_49,618.47,628.88,0.987
27_49,857.86,875.94,0.9864
27_49,711.24,718.48,0.9857
27_49,843.37,850.16,0.985
27_49,832.06,843.83,0.9714
27_49,649.7,670.98,0.9703
27_49,718.91,736.58,0.1353
27_49,618.47,628.88,0.1339
27_49,637.92,647.88,0.1325
27_49,808.75,830.41,0.0182
27_49,655.09,660.91,0.0124
27_49,1041.92,1052.94,0.0079
27_49,674.74,680.07,0.0075
27_49,737.35,756.87,0.006
27_49,628.09,638.72,0.0045
27_49,956.33,967.97,0.004
27_49,614.89,632.3,0.0038
27_49,611.05,617.22,0.0033
27_49,981.95,986.99,0.0032
27_49,1046.64,1049.51,0.0029
27_49,684.84,697.53,0.0029
27_49,638.91,645.42,0.0027
27_49,905.05,916.25,0.0027
27_49,990.2,995.87,0.0026
27_49,943.18,955.31,0.0022
27_49,1105.7,1108.66,0.0021
27_49,675.64,678.43,0.0019
27_49,819.98,831.38,0.0018
27_49,1086.9,1106.93,0.0018
27_49,1029.64,1051.37,0.0017
27_49,668.15,671.39,0.0016
27_49,779.78,790.55,0.0016
27_49,858.65,870.14,0.0015
27_49,1022.13,1027.79,0.0015
27_49,909.58,912.23,0.0014
27_49,802.12,808.6,0.0014
27_49,636.14,676.8,0.0014
27_49,681.56,683.85,0.0014
27_49,864.8,908.19,0.0013
27_49,989.99,992.97,0.0012
27_49,692.37,717.27,0.0011
27_49,958.82,965.31,0.0011
27_49,894.07,896.93,0.0011
15_28,925.28,940.71,0.9982
15_28,670.47,678.98,0.9977
15_28,622.93,643.69,0.9976
15_28,752.36,760.24,0.9976
15_28,768.11,810.66,0.9976
15_28,824.81,876.12,0.9954
15_28,912.68,922.45,0.9948
15_28,732.52,749.22,0.9938
15_28,699.45,701.34,0.9932
15_28,902.92,911.42,0.9928
15_28,942.94,1052.58,0.9924
15_28,679.28,693.15,0.9895
15_28,1074.26,1087.17,0.9891
15_28,1052.84,1055.36,0.9863
15_28,878.99,896.3,0.9862
15_28,752.37,760.23,0.136
15_28,622.95,643.68,0.1359
15_28,824.86,876.1,0.1356
15_28,768.09,810.62,0.1355
15_28,925.28,940.71,0.1347
15_28,732.5,749.21,0.1337
15_28,1074.27,1087.18,0.1335
15_28,1052.84,1055.36,0.133
15_28,942.95,1052.52,0.1324
15_28,679.29,693.15,0.1304
15_28,941.0,952.84,0.0283
15_28,752.36,760.24,0.0184
15_28,925.28,940.7,0.0183
15_28,832.72,835.7,0.0072
15_28,773.65,797.14,0.0069
15_28,940.35,963.37,0.0053
15_28,1143.69,1149.38,0.0052
15_28,644.11,646.56,0.0052
15_28,1155.24,1176.18,0.0051
15_28,851.28,872.77,0.0048
15_28,702.05,707.79,0.0048
15_28,1132.17,1154.81,0.0042
15_28,613.92,623.7,0.004
15_28,678.77,701.45,0.0039
15_28,884.4,947.22,0.0034
15_28,1093.92,1099.4,0.0031
15_28,960.01,963.06,0.0031
15_28,619.98,656.59,0.003
15_28,1062.81,1074.39,0.003
15_28,706.63,709.72,0.003
15_28,726.48,729.68,0.003
15_28,1008.13,1011.05,0.0028
15_28,1043.14,1045.36,0.0026
15_28,670.5,676.28,0.0025
15_28,692.86,702.12,0.0025
15_28,872.11,904.81,0.0024
15_28,784.58,787.68,0.0024
15_28,954.87,960.63,0.0022
15_28,771.6,776.94,0.0021
15_28,711.14,732.3,0.002
15_28,936.47,939.65,0.002
15_28,1031.14,1034.02,0.002
15_28,844.94,851.08,0.0019
15_28,876.84,879.81,0.0019
15_28,1156.75,1168.57,0.0018
15_28,1071.65,1094.32,0.0018
15_28,1099.32,1110.69,0.0017
15_28,663.1,666.02,0.0017
15_28,926.17,932.23,0.0017
15_28,1122.32,1125.09,0.0017
15_28,881.25,893.28,0.0016
15_28,806.06,808.88,0.0016
15_28,815.34,887.71,0.0016
15_28,714.39,717.38,0.0015
15_28,995.42,1006.12,0.0014
15_28,699.26,709.42,0.0014
15_28,614.52,620.49,0.0014
15_28,1007.24,1013.02,0.0013
15_28,1027.91,1030.73,0.0013
15_28,915.33,921.27,0.0013
15_28,675.13,755.06,0.0013
15_28,685.96,691.87,0.0012
15_28,737.46,739.99,0.0012
15_28,1088.74,1100.77,0.0012
15_28,634.74,641.16,0.0012
15_28,1123.52,1129.06,0.0012
15_28,701.22,703.91,0.0011
15_28,940.03,942.79,0.0011
15_28,788.31,794.65,0.0011
15_28,1041.99,1053.08,0.0011
15_28,755.2,758.38,0.0011
15_28,893.63,896.27,0.0011
15_28,850.69,853.94,0.0011
15_28,723.84,726.83,0.001
16_2,910.32,951.09,0.9988
16_2,1138.51,1143.21,0.9983
16_2,873.19,889.43,0.998
16_2,614.49,661.51,0.9972
16_2,663.7,700.22,0.995
16_2,966.75,977.23,0.9941
16_2,952.16,964.73,0.9932
16_2,701.36,714.99,0.9927
16_2,1066.71,1106.66,0.9922
16_2,720.42,749.3,0.9909
16_2,1111.93,1137.05,0.9886
16_2,979.92,1050.1,0.9853
16_2,1060.43,1065.94,0.9846
16_2,894.63,909.4,0.9828
16_2,1143.8,1186.1,0.9811
16_2,793.92,823.09,0.98
16_2,1051.05,1060.11,0.9795
16_2,754.62,786.58,0.9778
16_2,1197.67,1228.8,0.9718
16_2,1188.78,1196.5,0.9671
16_2,823.89,866.71,0.9606
16_2,873.19,889.41,0.1351
16_2,1138.51,1143.21,0.1348
16_2,966.75,977.23,0.1344
16_2,1066.72,1106.69,0.134
16_2,979.97,1050.22,0.1339
16_2,1143.73,1186.1,0.1333
16_2,793.99,823.11,0.1325
16_2,894.63,909.39,0.1319
16_2,952.15,964.73,0.1317
16_2,754.59,786.57,0.1312
16_2,1111.95,1137.05,0.1295
16_2,873.18,889.42,0.018
16_2,894.64,909.4,0.0176
16_2,786.56,793.03,0.0127
16_2,1186.21,1189.4,0.0117
16_2,714.73,719.29,0.0113
16_2,866.2,872.89,0.0089
16_2,1134.85,1137.2,0.0082
16_2,1190.08,1196.78,0.0081
16_2,1060.11,1065.42,0.0059
16_2,916.85,919.05,0.0057
16_2,1053.14,1059.1,0.0057
16_2,651.03,662.92,0.0054
16_2,881.9,887.42,0.0049
16_2,1144.76,1168.69,0.0042
16_2,702.6,720.02,0.0041
16_2,781.56,787.04,0.0041
16_2,753.82,776.26,0.004
16_2,724.68,738.2,0.004
16_2,911.65,913.61,0.004
16_2,614.83,657.36,0.0038
16_2,912.56,983.24,0.0037
16_2,972.28,975.54,0.0036
16_2,941.83,952.07,0.0035
16_2,1067.4,1078.98,0.0031
16_2,1185.11,1228.8,0.003
16_2,666.76,669.73,0.003
16_2,702.83,752.75,0.0025
16_2,1189.46,1192.32,0.0025
16_2,614.43,617.27,0.0023
16_2,890.55,892.87,0.0023
16_2,625.69,628.28,0.0022
16_2,856.12,868.17,0.0021
16_2,960.94,967.43,0.0021
16_2,920.38,926.75,0.0021
16_2,620.15,622.76,0.0019
16_2,871.01,873.61,0.0018
16_2,938.92,941.75,0.0017
16_2,1114.25,1145.96,0.0017
16_2,664.62,685.49,0.0017
16_2,1056.6,1059.26,0.0016
16_2,641.19,662.7,0.0016
16_2,735.89,749.25,0.0016
16_2,618.29,620.78,0.0016
16_2,751.08,753.9,0.0014
16_2,720.4,731.19,0.0013
16_2,953.57,960.32,0.0013
16_2,689.52,701.45,0.0012
16_2,888.17,893.14,0.0012
16_2,913.51,940.16,0.0012
16_2,1099.98,1106.63,0.0012
16_2,845.81,869.15,0.0011
16_2,1111.95,1120.79,0.0011
16_2,788.81,830.0,0.0011
16_2,942.62,945.27,0.0011
16_2,983.0,988.45,0.0011
4_22,971.44,1011.07,0.9987
4_22,777.1,785.72,0.9983
4_22,656.07,672.02,0.9981
4_22,625.73,641.65,0.9975
4_22,700.32,711.13,0.9968
4_22,715.23,751.23,0.9964
4_22,766.69,775.94,0.9962
4_22,790.86,801.89,0.9944
4_22,1068.68,1087.2,0.9943
4_22,815.93,957.55,0.9918
4_22,966.81,970.93,0.9877
4_22,1058.4,1065.59,0.986
4_22,675.63,697.25,0.9858
4_22,813.5,815.52,0.9768
4_22,1025.46,1031.12,0.9554
4_22,625.71,641.67,0.1359
4_22,766.68,775.94,0.1357
4_22,1068.68,1087.19,0.1345
4_22,656.08,672.0,0.1342
4_22,966.81,970.93,0.132
4_22,790.86,801.89,0.1314
4_22,1058.39,1065.59,0.1296
4_22,625.72,641.67,0.0183
4_22,800.73,820.64,0.0092
4_22,884.75,928.02,0.0078
4_22,948.59,954.67,0.0067
4_22,958.99,965.09,0.0061
4_22,755.74,767.58,0.0061
4_22,725.77,731.52,0.0057
4_22,642.13,654.8,0.0052
4_22,728.19,739.82,0.0042
4_22,758.33,778.04,0.004
4_22,978.67,984.38,0.0039
4_22,752.42,754.88,0.0039
4_22,1151.67,1156.88,0.0038
4_22,941.49,952.7,0.0036
4_22,916.3,936.32,0.0036
4_22,748.4,751.32,0.0035
4_22,626.6,632.39,0.0035
4_22,729.83,732.77,0.0034
4_22,712.72,715.38,0.0032
4_22,1086.99,1106.31,0.0032
4_22,780.62,821.95,0.0031
4_22,742.94,754.18,0.003
4_22,892.56,903.7,0.003
4_22,1064.25,1066.96,0.0029
4_22,1021.24,1026.37,0.0029
4_22,625.4,703.67,0.0028
4_22,662.96,668.34,0.0028
4_22,679.26,760.4,0.0024
4_22,819.59,832.28,0.0024
4_22,862.5,873.64,0.0024
4_22,964.78,976.82,0.0022
4_22,1041.71,1066.64,0.0021
4_22,711.41,717.72,0.002
4_22,836.8,840.02,0.0019
4_22,1034.62,1037.82,0.0018
4_22,1013.72,1019.75,0.0018
4_22,699.35,710.44,0.0018
4_22,652.02,654.47,0.0017
4_22,783.93,804.41,0.0016
4_22,1128.6,1134.92,0.0016
4_22,742.03,747.55,0.0015
4_22,717.19,723.05,0.0015
4_22,801.01,812.08,0.0015
4_22,967.45,970.61,0.0014
4_22,1093.95,1116.86,0.0014
4_22,833.0,874.31,0.0014
4_22,947.33,950.09,0.0013
4_22,684.11,690.08,0.0013
4_22,997.12,1008.93,0.0012
4_22,907.27,919.27,0.0012
4_22,1124.78,1129.94,0.0011
4_22,615.34,626.14,0.0011
4_22,732.61,735.24,0.0011
4_22,663.54,666.74,0.0011
4_22,1048.39,1051.03,0.001
28_28,768.12,858.65,0.9991
28_28,1004.25,1015.51,0.9991
28_28,681.15,728.67,0.998
28_28,739.55,761.67,0.9977
28_28,1016.74,1031.21,0.9973
28_28,940.69,953.16,0.9972
28_28,913.72,933.06,0.9971
28_28,616.41,622.84,0.9906
28_28,983.31,1004.25,0.9899
28_28,860.22,871.49,0.9809
28_28,880.36,910.92,0.9765
28_28,622.87,679.58,0.967
28_28,913.72,933.05,0.1351
28_28,1004.25,1015.52,0.135
28_28,681.22,728.55,0.135
28_28,768.11,858.45,0.1318
28_28,616.41,622.85,0.1315
28_28,1128.78,1134.34,0.0233
28_28,681.15,728.63,0.0184
28_28,1004.26,1015.52,0.0177
28_28,725.59,737.47,0.0115
28_28,733.84,778.94,0.008
28_28,1023.0,1029.43,0.0068
28_28,652.38,657.73,0.0059
28_28,957.27,962.73,0.0058
28_28,681.2,692.84,0.0047
28_28,665.86,671.43,0.0045
28_28,1035.79,1079.56,0.0044
28_28,898.03,910.4,0.0041
28_28,1015.19,1017.87,0.004
28_28,885.79,891.69,0.0037
28_28,678.66,681.43,0.0037
28_28,862.12,864.74,0.0034
28_28,1155.05,1177.1,0.0034
28_28,816.49,822.01,0.0033
28_28,803.3,850.96,0.0032
28_28,676.51,679.2,0.003
28_28,1089.95,1092.74,0.003
28_28,712.87,718.69,0.0029
28_28,933.74,936.28,0.0028
28_28,912.54,918.38,0.0028
28_28,937.38,955.71,0.0028
28_28,994.37,1081.23,0.0026
28_28,784.14,790.47,0.0024
28_28,1137.16,1156.49,0.0024
28_28,745.05,750.74,0.0023
28_28,635.29,678.48,0.0023
28_28,931.85,941.88,0.0023
28_28,696.24,707.32,0.0023
28_28,693.69,696.2,0.002
28_28,1119.67,1122.52,0.002
28_28,992.78,1004.01,0.0019
28_28,622.35,628.15,0.0018
28_28,952.89,955.49,0.0018
28_28,684.82,687.76,0.0017
28_28,1074.1,1080.29,0.0017
28_28,954.94,974.17,0.0017
28_28,726.09,805.56,0.0017
28_28,832.84,855.84,0.0016
28_28,815.52,827.23,0.0016
28_28,756.52,759.28,0.0016
28_28,1052.26,1135.63,0.0016
28_28,1016.16,1038.76,0.0015
28_28,928.8,933.71,0.0014
28_28,852.4,928.0,0.0014
28_28,1059.26,1070.02,0.0014
28_28,894.25,899.95,0.0014
28_28,657.15,660.11,0.0013
28_28,717.94,720.92,0.0013
28_28,767.01,777.45,0.0012
28_28,1045.76,1051.31,0.0012
28_28,887.11,890.17,0.0012
28_28,854.12,860.76,0.0011
28_28,1030.43,1033.37,0.0011
28_28,630.27,632.69,0.0011
28_28,1001.98,1017.58,0.001
28_28,1142.25,1153.42,0.001
28_28,646.93,652.21,0.001
20_48,905.85,909.63,0.9992
20_48,937.87,995.79,0.9988
20_48,883.22,896.59,0.9988
20_48,862.87,874.87,0.9981
20_48,931.87,937.68,0.998
20_48,615.33,651.5,0.9979
20_48,753.22,803.72,0.9973
20_48,812.29,844.8,0.9956
20_48,997.28,1010.36,0.9949
20_48,705.45,722.02,0.9941
20_48,724.2,737.1,0.9935
20_48,849.64,860.12,0.9927
20_48,653.3,702.43,0.9908
20_48,739.69,751.63,0.9904
20_48,876.97,882.97,0.9685
20_48,897.42,904.54,0.9662
20_48,910.53,919.99,0.9523
20_48,862.88,874.88,0.1358
20_48,937.78,995.88,0.1357
20_48,883.23,896.6,0.1356
20_48,812.27,844.8,0.1342
20_48,739.69,751.63,0.1336
20_48,653.28,702.49,0.1335
20_48,724.2,737.11,0.1334
20_48,997.28,1010.36,0.1328
20_48,931.87,937.68,0.1324
20_48,897.42,904.55,0.1305
20_48,753.23,803.73,0.1302
20_48,938.28,951.35,0.0383
20_48,981.64,987.87,0.0226
20_48,897.42,904.55,0.0172
20_48,937.74,995.83,0.0162
20_48,766.48,769.56,0.0132
20_48,1090.08,1093.36,0.0115
20_48,1052.79,1058.87,0.0108
20_48,749.95,752.9,0.0097
20_48,1155.59,1176.42,0.009
20_48,1045.14,1051.86,0.0084
20_48,967.03,978.52,0.0077
20_48,920.15,931.96,0.0076
20_48,813.05,887.82,0.0074
20_48,758.35,760.79,0.0067
20_48,714.53,717.12,0.0066
20_48,1006.22,1008.81,0.0063
20_48,727.86,733.94,0.0059
20_48,939.92,942.9,0.0051
20_48,675.85,757.34,0.005
20_48,909.21,912.54,0.005
20_48,830.45,833.38,0.0049
20_48,1067.09,1072.91,0.0046
20_48,1089.19,1095.24,0.0044
20_48,1102.8,1109.11,0.004
20_48,933.27,936.66,0.004
20_48,936.81,939.55,0.004
20_48,815.43,818.56,0.004
20_48,706.25,724.41,0.0039
20_48,882.37,907.6,0.0039
20_48,769.91,772.6,0.0036
20_48,618.62,631.29,0.0035
20_48,1094.71,1097.55,0.0033
20_48,658.6,680.96,0.0032
20_48,772.37,775.41,0.0031
20_48,912.31,918.45,0.0029
20_48,1028.73,1034.35,0.0027
20_48,626.07,646.51,0.0027
20_48,1059.49,1070.02,0.0027
20_48,864.95,871.34,0.0027
20_48,734.97,740.95,0.0026
20_48,1115.0,1125.63,0.0026
20_48,766.12,771.84,0.0026
20_48,988.92,995.18,0.0026
20_48,1152.25,1155.15,0.0025
20_48,1157.92,1168.43,0.0024
20_48,849.13,852.27,0.0024
20_48,1130.91,1136.69,0.0022
20_48,955.7,961.81,0.0021
20_48,964.65,970.18,0.0021
20_48,949.18,951.74,0.0018
20_48,701.99,704.74,0.0017
20_48,1103.86,1115.04,0.0017
20_48,1057.74,1060.59,0.0017
20_48,1052.52,1055.23,0.0016
20_48,1055.65,1058.32,0.0016
20_48,642.73,645.88,0.0016
20_48,635.73,642.24,0.0016
20_48,633.26,709.22,0.0016
20_48,952.51,955.41,0.0015
20_48,711.85,752.41,0.0015
20_48,897.51,900.14,0.0015
20_48,962.05,993.19,0.0015
20_48,1100.44,1103.33,0.0014
20_48,1151.01,1228.8,0.0013
20_48,751.27,840.17,0.0013
20_48,1014.52,1017.36,0.0013
20_48,799.09,804.79,0.0013
20_48,992.37,994.93,0.0013
20_48,754.42,757.03,0.0013
20_48,694.43,704.5,0.0013
20_48,617.05,628.29,0.0012
20_48,845.63,848.37,0.0012
20_48,1128.84,1131.33,0.0012
20_48,741.66,747.42,0.0011
20_48,683.91,690.01,0.0011
20_48,807.6,810.38,0.0011
20_48,852.25,858.23,0.001
29_6,661.55,722.62,0.9989
29_6,935.39,956.36,0.9975
29_6,729.58,779.13,0.9967
29_6,779.62,833.11,0.9859
29_6,838.68,928.51,0.9826
29_6,1060.43,1222.2,0.9824
29_6,624.68,652.07,0.9804
29_6,965.27,1039.45,0.9797
29_6,1047.51,1055.23,0.9684
29_6,729.55,779.23,0.1349
29_6,779.56,833.03,0.1333
29_6,661.44,722.74,0.1332
29_6,935.37,956.34,0.1332
29_6,624.67,652.05,0.1306
29_6,661.43,722.64,0.0175
29_6,1074.36,1080.2,0.0114
29_6,862.8,869.26,0.008
29_6,936.56,939.34,0.0078
29_6,885.54,912.6,0.0062
29_6,663.18,675.9,0.0057
29_6,967.78,994.29,0.0042
29_6,1062.23,1106.63,0.0039
29_6,912.55,926.46,0.0037
29_6,940.98,952.86,0.0036
29_6,701.21,723.27,0.0036
29_6,1047.98,1053.15,0.0034
29_6,1085.78,1091.86,0.0032
29_6,742.63,745.48,0.0023
29_6,956.04,967.19,0.0021
29_6,874.14,884.13,0.0021
29_6,1168.62,1183.0,0.0021
29_6,971.44,983.46,0.0021
29_6,776.26,785.85,0.0021
29_6,643.24,650.04,0.0021
29_6,1108.5,1158.02,0.002
29_6,885.76,888.08,0.002
29_6,1018.03,1038.09,0.002
29_6,1061.56,1066.82,0.0019
29_6,608.22,618.69,0.0019
29_6,831.41,852.23,0.0017
29_6,772.89,775.69,0.0017
29_6,724.96,796.64,0.0017
29_6,956.14,958.76,0.0015
29_6,659.65,664.43,0.0015
29_6,733.88,740.69,0.0014
29_6,881.52,927.99,0.0014
29_6,1200.86,1228.8,0.0013
29_6,672.47,679.61,0.0013
29_6,1160.7,1163.57,0.0013
29_6,855.95,875.3,0.0013
29_6,773.18,839.36,0.0011
29_6,1152.89,1155.28,0.0011
29_6,587.09,636.23,0.001
28_10,828.93,840.82,0.9983
28_10,741.9,786.04,0.9982
28_10,935.66,947.02,0.9974
28_10,803.72,808.1,0.9966
28_10,861.4,881.26,0.9965
28_10,840.82,861.39,0.9963
28_10,1124.01,1135.92,0.995
28_10,709.64,738.12,0.9942
28_10,669.67,701.16,0.994
28_10,1107.58,1124.01,0.9922
28_10,810.77,826.15,0.9913
28_10,958.7,1106.0,0.9882
28_10,1142.64,1194.89,0.9855
28_10,615.99,668.57,0.9854
28_10,893.62,933.05,0.975
28_10,1135.93,1142.66,0.9727
28_10,785.99,801.32,0.9698
28_10,828.94,840.82,0.1354
28_10,1124.01,1135.92,0.1344
28_10,958.95,1105.79,0.134
28_10,803.72,808.1,0.134
28_10,1142.65,1194.83,0.1338
28_10,840.85,861.41,0.1337
28_10,616.06,668.53,0.1333
28_10,1107.59,1124.02,0.1331
28_10,741.91,786.04,0.1329
28_10,669.68,701.17,0.1295
28_10,709.64,738.13,0.1282
28_10,882.47,893.6,0.02
28_10,828.94,840.82,0.0182
28_10,1107.58,1124.01,0.018
28_10,1142.64,1194.79,0.0176
28_10,1012.93,1036.07,0.0163
28_10,1086.8,1106.43,0.015
28_10,887.28,893.76,0.0082
28_10,997.31,1051.1,0.0063
28_10,953.93,956.65,0.0058
28_10,666.52,668.9,0.0051
28_10,804.78,807.8,0.005
28_10,786.87,793.94,0.0038
28_10,930.84,935.71,0.0038
28_10,861.74,864.16,0.0034
28_10,737.28,739.29,0.0034
28_10,669.59,694.81,0.0032
28_10,615.95,625.49,0.0031
28_10,717.8,795.44,0.0029
28_10,680.16,684.91,0.0028
28_10,712.91,718.8,0.0027
28_10,956.02,958.46,0.0026
28_10,936.19,947.06,0.0025
28_10,973.61,985.75,0.0024
28_10,808.13,826.52,0.0024
28_10,854.5,861.26,0.0022
28_10,894.03,900.13,0.0021
28_10,1071.07,1077.16,0.002
28_10,670.7,673.21,0.0019
28_10,862.48,883.05,0.0019
28_10,732.81,735.91,0.0018
28_10,835.83,840.73,0.0018
28_10,842.64,856.25,0.0017
28_10,1128.57,1135.09,0.0017
28_10,684.64,703.13,0.0016
28_10,821.72,827.72,0.0016
28_10,1204.39,1228.8,0.0015
28_10,1190.49,1206.7,0.0015
28_10,844.94,848.04,0.0015
28_10,894.12,915.57,0.0013
28_10,736.08,740.93,0.0013
28_10,741.2,752.29,0.0013
28_10,958.85,969.62,0.0012
28_10,702.74,705.54,0.0012
28_10,790.83,831.42,0.0012
28_10,928.3,931.14,0.0012
28_10,615.6,640.19,0.0012
28_10,960.93,1003.69,0.0011
28_10,1115.06,1122.97,0.0011
28_10,625.12,628.23,0.0011
28_10,713.19,716.21,0.0011
28_10,1035.92,1082.97,0.0011
28_10,1136.85,1143.62,0.001
28_10,815.91,822.44,0.001
21_17,1030.78,1055.43,0.9985
21_17,965.78,1029.47,0.9982
21_17,855.0,942.47,0.9974
21_17,633.09,644.47,0.9973
21_17,698.12,707.87,0.9967
21_17,1105.13,1117.62,0.9957
21_17,1057.29,1074.79,0.9949
21_17,746.05,783.04,0.9945
21_17,715.99,733.86,0.9901
21_17,1098.16,1102.85,0.9891
21_17,671.3,681.05,0.9889
21_17,947.29,960.43,0.9869
21_17,1091.05,1098.55,0.9596
21_17,821.87,851.55,0.9316
21_17,855.04,942.38,0.1358
21_17,1030.75,1055.45,0.1356
21_17,965.79,1029.5,0.1353
21_17,633.09,644.48,0.1351
21_17,746.05,783.11,0.134
21_17,698.11,707.87,0.1331
21_17,947.29,960.42,0.1328
21_17,965.83,1029.44,0.0184
21_17,815.01,855.34,0.0067
21_17,1029.43,1118.33,0.0067
21_17,1061.07,1071.3,0.0059
21_17,694.33,739.86,0.0053
21_17,855.39,890.47,0.0051
21_17,958.86,965.41,0.0049
21_17,652.87,659.33,0.0035
21_17,1074.85,1084.76,0.0033
21_17,624.02,634.1,0.003
21_17,746.21,749.4,0.0029
21_17,644.87,685.75,0.0029
21_17,689.24,710.4,0.0025
21_17,910.04,947.08,0.0021
21_17,638.02,641.01,0.0019
21_17,955.24,958.45,0.0017
21_17,1133.9,1140.49,0.0016
21_17,643.33,653.93,0.0016
21_17,989.24,1025.61,0.0016
21_17,1061.36,1064.4,0.0016
21_17,896.09,898.88,0.0016
21_17,1097.84,1102.77,0.0016
21_17,900.04,902.53,0.0015
21_17,963.32,966.22,0.0015
21_17,1068.94,1075.12,0.0013
21_17,997.38,1003.13,0.0013
21_17,760.18,783.65,0.0013
21_17,1044.39,1055.17,0.0013
21_17,863.03,912.54,0.0013
21_17,1035.48,1046.93,0.0012
21_17,1114.51,1125.4,0.0012
21_17,985.81,998.05,0.0012
21_17,661.16,704.63,0.0012
21_17,864.06,870.51,0.0012
21_17,940.38,943.23,0.0011
21_17,729.37,748.14,0.0011
21_17,854.81,860.56,0.0011
27_17,1054.42,1065.39,0.9983
27_17,809.71,834.01,0.997
27_17,637.91,655.99,0.997
27_17,848.75,934.51,0.9958
27_17,980.69,997.17,0.9934
27_17,937.54,972.82,0.99
27_17,832.45,846.56,0.9883
27_17,1067.78,1096.77,0.9819
27_17,1009.78,1051.28,0.9748
27_17,677.19,765.16,0.9686
27_17,796.37,804.21,0.9534
27_17,637.92,655.97,0.1354
27_17,832.45,846.56,0.1339
27_17,809.69,834.0,0.1334
27_17,809.73,834.0,0.018
27_17,1073.17,1079.27,0.0061
27_17,832.99,855.24,0.006
27_17,998.93,1010.33,0.0053
27_17,847.45,859.37,0.0042
27_17,814.06,816.97,0.004
27_17,1124.43,1136.95,0.0038
27_17,724.03,726.61,0.0034
27_17,1028.57,1034.46,0.0033
27_17,1049.85,1132.42,0.0029
27_17,621.9,639.76,0.0028
27_17,947.23,950.27,0.0026
27_17,736.2,742.01,0.0026
27_17,655.64,676.66,0.0024
27_17,818.16,829.61,0.0023
27_17,1159.86,1162.45,0.0021
27_17,890.36,892.91,0.0021
27_17,1152.72,1155.87,0.0019
27_17,966.88,978.86,0.0018
27_17,867.66,873.49,0.0017
27_17,682.02,687.46,0.0017
27_17,1134.61,1137.54,0.0017
27_17,729.73,732.47,0.0016
27_17,940.59,943.03,0.0014
27_17,792.46,803.65,0.0014
27_17,717.32,720.52,0.0014
27_17,1120.45,1140.87,0.0014
27_17,1052.62,1070.76,0.0013
27_17,671.41,676.88,0.0012
27_17,642.92,645.58,0.0012
27_17,750.98,754.06,0.0012
27_17,980.14,984.78,0.0011
27_17,1084.66,1095.62,0.0011
27_17,615.58,618.58,0.0011
27_17,697.3,720.07,0.001
16_10,988.71,999.32,0.9984
16_10,1181.76,1219.2,0.998
16_10,655.01,692.08,0.9974
16_10,1068.26,1072.31,0.9957
16_10,831.01,843.33,0.9956
16_10,1133.76,1150.9,0.9951
16_10,846.25,862.54,0.9945
16_10,897.0,934.6,0.9929
16_10,972.34,979.35,0.992
16_10,798.92,826.75,0.9917
16_10,1219.45,1227.15,0.9904
16_10,999.53,1065.81,0.9887
16_10,1072.84,1076.47,0.9886
16_10,614.31,654.76,0.9883
16_10,1153.5,1178.38,0.9882
16_10,692.5,719.29,0.9882
16_10,765.68,796.56,0.9874
16_10,722.57,754.21,0.9866
16_10,866.04,890.77,0.9856
16_10,937.11,971.9,0.9843
16_10,1178.69,1187.52,0.956
16_10,1077.11,1090.45,0.9548
16_10,1123.14,1132.96,0.9528
16_10,614.37,654.83,0.135
16_10,1072.84,1076.46,0.1346
16_10,831.02,843.33,0.1345
16_10,1219.44,1227.15,0.1344
16_10,999.64,1065.84,0.1343
16_10,722.59,754.2,0.1341
16_10,765.69,796.6,0.134
16_10,897.0,934.62,0.1337
16_10,972.35,979.35,0.1337
16_10,1068.26,1072.31,0.1328
16_10,692.5,719.28,0.1315
16_10,1153.54,1178.35,0.1315
16_10,798.93,826.75,0.13
16_10,1178.69,1187.52,0.1299
16_10,1181.77,1219.19,0.1231
16_10,972.34,979.35,0.0181
16_10,722.62,754.21,0.018
16_10,1072.84,1076.47,0.0179
16_10,765.68,796.58,0.0179
16_10,1219.45,1227.14,0.0178
16_10,999.62,1065.86,0.0178
16_10,979.38,991.45,0.0115
16_10,995.86,998.74,0.0078
16_10,1150.54,1155.68,0.0054
16_10,993.19,995.93,0.0044
16_10,669.27,692.85,0.0042
16_10,1168.58,1174.12,0.0037
16_10,952.45,959.2,0.0037
16_10,1211.09,1219.84,0.0034
16_10,935.88,945.92,0.0033
16_10,839.63,842.76,0.0031
16_10,1076.53,1099.7,0.0031
16_10,1134.36,1148.93,0.0029
16_10,1066.25,1072.48,0.0029
16_10,1226.9,1228.8,0.0029
16_10,1122.35,1132.26,0.0026
16_10,980.55,983.22,0.0026
16_10,636.14,648.22,0.0025
16_10,931.96,934.45,0.0024
16_10,714.96,720.6,0.0023
16_10,803.8,845.25,0.0021
16_10,693.36,700.17,0.0017
16_10,1226.1,1228.41,0.0017
16_10,865.85,879.47,0.0015
16_10,1006.74,1019.4,0.0015
16_10,900.29,906.31,0.0015
16_10,1187.71,1198.49,0.0015
16_10,642.56,654.11,0.0015
16_10,859.16,864.62,0.0014
16_10,1043.59,1064.08,0.0013
16_10,879.76,890.73,0.0013
16_10,847.54,850.43,0.0012
16_10,949.32,951.38,0.0012
